"date","survey_type","observers","daily_sheet","run","bay","direction_travel","dist_travel_m","run_time_sec","vessel_speed_mps","current_speed_mps","time_block","set_start","set_end","NEW_set_start","NEW_set_end","run_time","shift_seg","trap_type","depth_ft","mod_stat","sockeye_smolt_total","sockeye_smolt_release","sockeye_fry_total","sockeye_fry_release","comments_tally","USID","env_index","RPM","time","wx_description","cc_perc","brightness","precipitation","surface_chop","water_temp_C","air_temp_C","water_clarity_in","debris","flow_in","flow_out","flow_ms","flow_diff","comments_env","discharge_m3s","run_time_min","vt_net_type","species_ID_field","life_stage_field","ID","DNA_vial","fork_mm","size_class_mm","weight_g","AFC","histo_sample","histo_jar","spag_tag","comments_bio","Verified","fish_ID_DNA","GSI_submitted","reason_not_submitted","GSI_processed","reason_not_processed","GSI_received","reason_not_received","species_ID_DNA","ID_error","ID_current_20180327","tally_df_adj","fish_ID_DNA2","CU1_number","CU1_name","CU1_prob","CU2_number","CU2_name","CU2_prob","CU3_number","CU3_name","CU3_prob","CU4_number","CU4_name","CU4_prob","CU5_number","CU5_name","CU5_prob","fish_ID_test1","fish_ID_test2","CU_assgn1_60","CU_diff_assgn1_2","CU_diff_assgn1_2_20","CU_rule","CU_assigned","CU_chilko_combo_prob","CU_chilko_combo_method","CU_chilko_gr_th_60","CU_final","UFID"
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R18","B11","US",133,969,0.137,0.863,"12:00-12:59",1211,1226,"12:11","12:26","0:15",1,"RST",0,"n/a",0,0,0,0,"3 CN fry samples taken - RST","20170516-R18-B11-RST-0","20170516-R18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R19","B2","US",111,821,0.135,0.865,"12:00-12:59",1232,1247,"12:32","12:47","0:15",1,"RST",0,"n/a",1,0,0,0,"1 CN fry sample taken - RST","20170516-R19-B2-RST-0","20170516-R19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"n/a","Sockeye","Yearling",2313,2313,89,"85-89",NA,"N","Y",9,3073,"","YES","2313","Yes",NA,"Yes",NA,"Yes",NA,"Sockeye","No","Sockeye","No",2313,3,"Chilko (ES)",0.5,4,"Chilko (S)",0.5,23,"Taseko (ES)",0,NA,"",NA,NA,"",NA,NA,NA,"No","0","No","Neither","Unconfirmed","1 (ES) + 2 (S)",1,"Yes","Chilko Combined","2017-2313"
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R20","B6","DS",521,928,-0.561,1.561,"12:00-12:59",1251,1306,"12:51","13:06","0:15",1,"RST",0,"n/a",1,0,0,0,"4 CN fry samples taken - RST","20170516-R20-B6-RST-0","20170516-R20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"n/a","Sockeye","Yearling",2314,2314,91,"90-94",NA,"N","Y",9,3074,"","YES","2314","Yes",NA,"Yes",NA,"Yes",NA,"Sockeye","No","Sockeye","No",2314,4,"Chilko (S)",0.7,3,"Chilko (ES)",0.3,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,"Yes","0.4","Yes","60 Trigger","Chilko (S)",NA,NA,NA,"Chilko (S)","2017-2314"
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R21","B11","US",280,946,0.296,0.704,"13:00-13:59",1311,1326,"13:11","13:26","0:15",1,"RST",0,"n/a",0,0,1,0,"10 CN fry samples taken - RST / 23 CN fry released - RST","20170516-R21-B11-RST-0","20170516-R21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R22","B2","US",163,965,0.169,0.831,"13:00-13:59",1332,1347,"13:32","13:47","0:15",1,"RST",0,"n/a",0,0,0,0,"","20170516-R22-B2-RST-0","20170516-R22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R1","B2","US",278,853,0.326,0.674,"06:00-06:59",628,643,"6:28","6:43","0:15",1,"Vertical",6,"Modified",0,0,0,0,"5 CN fry samples taken - RST","20170516-R1-B2-Vertical-6","20170516-R1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R1","B2","US",278,853,0.326,0.674,"06:00-06:59",628,643,"6:28","6:43","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"5 CN fry samples taken - RST","20170516-R1-B2-Vertical-0","20170516-R1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R2","B6","DS",501,820,-0.611,1.611,"06:00-06:59",647,702,"6:47","7:02","0:15",1,"Vertical",6,"Modified",0,0,0,0,"6 CN fry samples taken - RST","20170516-R2-B6-Vertical-6","20170516-R2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R2","B6","DS",501,820,-0.611,1.611,"06:00-06:59",647,702,"6:47","7:02","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"6 CN fry samples taken - RST","20170516-R2-B6-Vertical-0","20170516-R2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R3","B11","US",182,936,0.194,0.806,"07:00-07:59",705,720,"7:05","7:20","0:15",1,"Vertical",6,"Modified",0,0,0,0,"11 CN fry samples taken - RST / 2 CN fry released - RST","20170516-R3-B11-Vertical-6","20170516-R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R3","B11","US",182,936,0.194,0.806,"07:00-07:59",705,720,"7:05","7:20","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"11 CN fry samples taken - RST / 2 CN fry released - RST","20170516-R3-B11-Vertical-0","20170516-R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R4","B2","US",187,716,0.261,0.739,"07:00-07:59",724,739,"7:24","7:39","0:15",1,"Vertical",12,"Modified",0,0,0,0,"1 unknown species / 3 CN fry samples taken - RST","20170516-R4-B2-Vertical-12","20170516-R4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R4","B2","US",187,716,0.261,0.739,"07:00-07:59",724,739,"7:24","7:39","0:15",1,"Vertical",0,"Modified",0,0,0,0,"1 unknown species / 3 CN fry samples taken - RST","20170516-R4-B2-Vertical-0","20170516-R4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R5","B6","DS",507,907,-0.559,1.559,"07:00-07:59",745,800,"7:45","8:00","0:15",1,"Vertical",12,"Modified",0,0,0,0,"7 CN fry samples taken - RST / 1st Sockeye fry sampled","20170516-R5-B6-Vertical-12","20170516-R5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R5","B6","DS",507,907,-0.559,1.559,"07:00-07:59",745,800,"7:45","8:00","0:15",1,"Vertical",0,"Modified",0,0,0,0,"7 CN fry samples taken - RST / 1st Sockeye fry sampled","20170516-R5-B6-Vertical-0","20170516-R5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R6","B11","DS",78,963,-0.081,1.081,"08:00-08:59",804,819,"8:04","8:19","0:15",1,"Vertical",12,"Modified",0,0,0,0,"4 CN fry samples taken - RST","20170516-R6-B11-Vertical-12","20170516-R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R6","B11","DS",78,963,-0.081,1.081,"08:00-08:59",804,819,"8:04","8:19","0:15",1,"Vertical",0,"Modified",0,0,0,0,"4 CN fry samples taken - RST","20170516-R6-B11-Vertical-0","20170516-R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R7","B2","US",222,922,0.241,0.759,"08:00-08:59",827,842,"8:27","8:42","0:15",1,"Vertical",6,"Modified",0,0,0,0,"1 CN Smolt escaped - Vertical (6ft) No Sample","20170516-R7-B2-Vertical-6","20170516-R7","1200",832,"O.C. - light showers","100%","Medium","None","NR","9","9","7","M","161004","163262","1.011","-1.01","",5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R7","B2","US",222,922,0.241,0.759,"08:00-08:59",827,842,"8:27","8:42","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"1 CN Smolt escaped - Vertical (6ft) No Sample","20170516-R7-B2-Vertical-0","20170516-R7","1200",832,"O.C. - light showers","100%","Medium","None","NR","9","9","7","M","161004","163262","1.011","-1.01","",5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R8","B6","DS",437,970,-0.451,1.451,"08:00-08:59",846,901,"8:46","9:01","0:15",1,"Vertical",6,"Modified",0,0,0,0,"10 CN fry samples taken - RST / 1 CN fry released - RST","20170516-R8-B6-Vertical-6","20170516-R8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R8","B6","DS",437,970,-0.451,1.451,"08:00-08:59",846,901,"8:46","9:01","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"10 CN fry samples taken - RST / 1 CN fry released - RST","20170516-R8-B6-Vertical-0","20170516-R8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R9","B11","US",345,964,0.358,0.642,"09:00-09:59",905,920,"9:05","9:20","0:15",1,"Vertical",6,"Modified",0,0,0,0,"10 CN fry samples taken - RST / 41 CN fry released - RST","20170516-R9-B11-Vertical-6","20170516-R9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R9","B11","US",345,964,0.358,0.642,"09:00-09:59",905,920,"9:05","9:20","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"10 CN fry samples taken - RST / 41 CN fry released - RST","20170516-R9-B11-Vertical-0","20170516-R9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R10","B2","US",170,969,0.175,0.825,"09:00-09:59",927,942,"9:27","9:42","0:15",1,"Vertical",12,"Modified",0,0,0,0,"5 CN fry samples taken - RST","20170516-R10-B2-Vertical-12","20170516-R10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R10","B2","US",170,969,0.175,0.825,"09:00-09:59",927,942,"9:27","9:42","0:15",1,"Vertical",0,"Modified",0,0,0,0,"5 CN fry samples taken - RST","20170516-R10-B2-Vertical-0","20170516-R10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R11","B6","DS",483,914,-0.528,1.528,"09:00-09:59",947,1002,"9:47","10:02","0:15",1,"Vertical",12,"Modified",0,0,0,0,"6 CN fry samples taken - RST","20170516-R11-B6-Vertical-12","20170516-R11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R11","B6","DS",483,914,-0.528,1.528,"09:00-09:59",947,1002,"9:47","10:02","0:15",1,"Vertical",0,"Modified",0,0,0,0,"6 CN fry samples taken - RST","20170516-R11-B6-Vertical-0","20170516-R11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R12","B11","US",59,943,0.063,0.937,"10:00-10:59",1005,1020,"10:05","10:20","0:15",1,"Vertical",12,"Modified",0,0,0,0,"10 CN fry samples taken - RST / 12 CN fry released - RST","20170516-R12-B11-Vertical-12","20170516-R12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R12","B11","US",59,943,0.063,0.937,"10:00-10:59",1005,1020,"10:05","10:20","0:15",1,"Vertical",0,"Modified",0,0,0,0,"10 CN fry samples taken - RST / 12 CN fry released - RST","20170516-R12-B11-Vertical-0","20170516-R12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R13","B2","US",215,804,0.267,0.733,"10:00-10:59",1028,1043,"10:28","10:43","0:15",1,"Vertical",6,"Modified",0,0,1,0,"3 CN fry samples taken - RST","20170516-R13-B2-Vertical-6","20170516-R13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R13","B2","US",215,804,0.267,0.733,"10:00-10:59",1028,1043,"10:28","10:43","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"3 CN fry samples taken - RST","20170516-R13-B2-Vertical-0","20170516-R13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R14","B6","DS",461,1060,-0.435,1.435,"10:00-10:59",1050,1105,"10:50","11:05","0:15",1,"Vertical",6,"Modified",0,0,0,0,"3 CN fry samples taken - RST","20170516-R14-B6-Vertical-6","20170516-R14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R14","B6","DS",461,1060,-0.435,1.435,"10:00-10:59",1050,1105,"10:50","11:05","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"3 CN fry samples taken - RST","20170516-R14-B6-Vertical-0","20170516-R14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R15","B11","US",308,854,0.361,0.639,"11:00-11:59",1107,1122,"11:07","11:22","0:15",1,"Vertical",6,"Modified",0,0,0,0,"10 CN fry samples taken - RST / 10 CN fry released - RST","20170516-R15-B11-Vertical-6","20170516-R15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R15","B11","US",308,854,0.361,0.639,"11:00-11:59",1107,1122,"11:07","11:22","0:15",1,"Vertical",0,"Modified",NA,NA,NA,NA,"10 CN fry samples taken - RST / 10 CN fry released - RST","20170516-R15-B11-Vertical-0","20170516-R15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R16","B2","US",110,911,0.121,0.879,"11:00-11:59",1130,1145,"11:30","11:45","0:15",1,"Vertical",12,"Modified",0,0,0,0,"","20170516-R16-B2-Vertical-12","20170516-R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,"8 Hrs","SK/LK/CK/KL",1,"R16","B2","US",110,911,0.121,0.879,"11:00-11:59",1130,1145,"11:30","11:45","0:15",1,"Vertical",0,"Modified",0,0,0,0,"","20170516-R16-B2-Vertical-0","20170516-R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
